Epoch,LLDLwFW_valauc,LLDLwoFW_valauc,DenseModel_valauc,LLDLwFW_valacc,LLDLwoFW_valacc,DenseModel_valacc,LLDLwFW_trainauc,LLDLwoFW_trainauc,DenseModel_trainauc,LLDLwFW_trainacc,LLDLwoFW_trainacc,DenseModel_trainacc
641,0.863565445,0.619022906,0.699324369,0.860000014,0.730000019,0.75,1,0.786759377,1.000000119,1,0.75111109,1
642,0.86460495,0.636174619,0.683212101,0.850000024,0.25999999,0.75,1,0.763483644,1,1,0.74000001,1
643,0.863565445,0.593555152,0.692567647,0.860000014,0.74000001,0.75,1,0.78429395,1,1,0.776666641,1
644,0.863565445,0.633056164,0.670997977,0.860000014,0.25999999,0.75,1,0.740583241,1,1,0.797777772,1
645,0.863045633,0.633056164,0.692827463,0.860000014,0.75,0.75,1,0.752479851,1,1,0.801111102,1
646,0.863565445,0.666060328,0.678794205,0.850000024,0.74000001,0.75999999,1,0.745565891,0.99999994,1,0.734444439,1
647,0.863565505,0.741164207,0.671777546,0.860000014,0.699999988,0.75999999,1,0.774639368,1,1,0.787777781,1
648,0.862006187,0.714137197,0.678014576,0.860000014,0.25999999,0.75,1,0.771293938,0.99999994,1,0.720000029,1
649,0.862006187,0.668659031,0.667879462,0.860000014,0.25999999,0.75999999,1,0.761183202,0.99999994,1,0.74222225,1
650,0.86044693,0.667879343,0.664241254,0.850000024,0.75999999,0.75,1,0.766735256,1,1,0.802222252,1
651,0.862006187,0.680093646,0.671777666,0.860000014,0.75,0.75,1,0.779670537,1,1,0.779999971,1
652,0.862006247,0.678014576,0.662941933,0.860000014,0.779999971,0.75,1,0.772452235,1,1,0.76222223,1
653,0.861486435,0.704781771,0.649948001,0.860000014,0.75999999,0.75999999,1,0.756414294,1,1,0.728888869,1
654,0.861226499,0.658783734,0.636434615,0.850000024,0.779999971,0.75,1,0.767854691,1,1,0.812222242,1
655,0.860966682,0.684771419,0.636434555,0.860000014,0.779999971,0.75,1,0.76005733,1,1,0.786666691,1
656,0.862006247,0.693607092,0.640592515,0.860000014,0.790000021,0.75,1,0.75764364,1,1,0.806666672,1
657,0.862785816,0.673076987,0.652027071,0.850000024,0.75,0.75,1,0.778547764,1.000000119,1,0.813333333,1
658,0.862525821,0.661382616,0.635914803,0.860000014,0.75,0.75,1,0.740767717,1.000000119,1,0.779999971,1
659,0.870322287,0.665020883,0.637993813,0.870000005,0.769999981,0.75,0.957140386,0.755563319,1,0.931111097,0.733333349,1
660,0.933731735,0.678534389,0.636694551,0.860000014,0.779999971,0.75999999,0.982020736,0.773109019,1,0.942222238,0.819999993,1
661,0.930873156,0.643451214,0.636694431,0.879999995,0.730000019,0.75,0.997900128,0.778680444,1,0.982222199,0.774444461,1
662,0.91320169,0.699324429,0.636694431,0.860000014,0.779999971,0.75999999,0.998621762,0.753770947,1,0.98888886,0.805555582,1
663,0.899168372,0.686850429,0.636434555,0.860000014,0.769999981,0.75999999,0.999987006,0.795439959,1,0.99666667,0.844444454,1
664,0.89864862,0.674376369,0.635914803,0.860000014,0.75999999,0.75,1,0.766599417,1,1,0.811111093,1
665,0.898388743,0.658783793,0.639033377,0.860000014,0.25999999,0.75,1,0.752379715,1,0.99888891,0.803333342,1
666,0.90072763,0.639033377,0.636694491,0.850000024,0.75999999,0.75,0.99999994,0.799688101,0.99999994,1,0.814444423,1
667,0.899948001,0.640332699,0.642671585,0.860000014,0.75,0.75999999,1,0.78794992,0.99999994,1,0.75333333,1
668,0.900207818,0.708160043,0.640592456,0.850000024,0.75999999,0.75999999,1,0.779308081,1,0.99888891,0.796666682,1
669,0.900207818,0.688409686,0.640332639,0.860000014,0.800000012,0.74000001,1,0.785183668,1,1,0.817777753,1
670,0.900987446,0.652027071,0.643970907,0.860000014,0.779999971,0.75,1,0.765072167,1,1,0.851111114,1
671,0.90072757,0.708419979,0.635914862,0.860000014,0.779999971,0.74000001,1,0.788884938,1,1,0.828888893,1
672,0.899688125,0.686590433,0.639812887,0.860000014,0.790000021,0.74000001,0.99999994,0.778538048,1,1,0.817777753,1
673,0.899688125,0.651247442,0.643451273,0.860000014,0.790000021,0.75,0.99999994,0.785950482,1,1,0.787777781,1
674,0.901507258,0.715436697,0.642931581,0.850000024,0.629999995,0.75,0.99999994,0.785914898,1,1,0.822222233,1
675,0.886434436,0.717775464,0.639812887,0.860000014,0.75999999,0.75999999,0.99999994,0.76965034,1,1,0.75999999,1
676,0.88539499,0.608368039,0.636174679,0.860000014,0.75999999,0.75,0.99999994,0.782368839,1,1,0.814444423,1
677,0.885654807,0.675155997,0.635914683,0.850000024,0.25999999,0.730000019,1,0.791709483,1,1,0.821111083,1
678,0.885654807,0.674896121,0.625259817,0.850000024,0.75999999,0.730000019,1,0.78788197,1,1,0.75666666,1
679,0.885394931,0.768970907,0.642671585,0.850000024,0.730000019,0.74000001,1,0.759963453,1,1,0.75666666,1
680,0.884875178,0.663721383,0.642671645,0.850000024,0.730000019,0.74000001,1,0.779589653,1,1,0.819999993,1
681,0.885654807,0.702183008,0.636434555,0.850000024,0.74000001,0.74000001,1,0.798432827,1,1,0.837777793,1
682,0.884875238,0.712837756,0.640852332,0.850000024,0.75999999,0.74000001,1,0.802496493,1,1,0.769999981,1
683,0.886434495,0.6652807,0.64163208,0.850000024,0.75,0.74000001,0.99999994,0.820705414,1,1,0.798888862,1
684,0.887474,0.650727689,0.648908496,0.860000014,0.730000019,0.730000019,1,0.796261787,1,1,0.829999983,1
685,0.887733877,0.651247382,0.596413791,0.850000024,0.689999998,0.689999998,1,0.810323,0.994959176,1,0.818888903,0.98777777
686,0.88825357,0.550675631,0.706081092,0.850000024,0.699999988,0.709999979,1,0.815648496,0.883776903,1,0.796666682,0.807777762
687,0.887474,0.616424143,0.653846204,0.850000024,0.720000029,0.730000019,1,0.81300509,0.966247976,1,0.800000012,0.913333356
688,0.871101856,0.640332699,0.673336744,0.850000024,0.720000029,0.680000007,1,0.820495188,0.990390718,1,0.821111083,0.948888898
689,0.887733877,0.662941813,0.66735971,0.850000024,0.74000001,0.75,1,0.821967363,0.99960202,1,0.851111114,0.98777777
690,0.871101856,0.668399155,0.672557235,0.850000024,0.730000019,0.689999998,1,0.818340361,1,1,0.854444444,1
691,0.871361732,0.650207937,0.681133032,0.850000024,0.730000019,0.730000019,1,0.829564095,1,1,0.842222214,1
692,0.87084198,0.633056164,0.681652844,0.850000024,0.74000001,0.720000029,1,0.811351836,1.000000119,1,0.847777784,1
693,0.871621609,0.63955307,0.682432473,0.850000024,0.730000019,0.720000029,1,0.815104902,0.99999994,1,0.834444463,1
694,0.871361732,0.652546823,0.666580141,0.850000024,0.74000001,0.730000019,1,0.828544915,0.99999994,1,0.841111124,1
695,0.87084198,0.639293194,0.656185031,0.850000024,0.709999979,0.730000019,1,0.831489086,1,1,0.854444444,1
696,0.871101856,0.601871133,0.656704783,0.850000024,0.75,0.730000019,1,0.80704546,1.000000119,1,0.783333361,1
697,0.873180866,0.597713053,0.656185031,0.850000024,0.720000029,0.74000001,1,0.810028613,1,1,0.798888862,1
698,0.873180866,0.627338886,0.655925155,0.850000024,0.720000029,0.74000001,1,0.819375634,1,1,0.841111124,1
699,0.873180866,0.556133091,0.657484353,0.850000024,0.25999999,0.74000001,1,0.788441777,0.99999994,1,0.781111121,1
700,0.872141361,0.606029153,0.658004165,0.860000014,0.25999999,0.74000001,1,0.793317437,1,1,0.803333342,1
701,0.87292099,0.605509341,0.656184971,0.850000024,0.720000029,0.74000001,1,0.78285414,0.99999994,1,0.803333342,1
702,0.872141361,0.588097692,0.656704783,0.850000024,0.720000029,0.74000001,1,0.786681712,1,1,0.858888865,1
703,0.872141302,0.600571752,0.656964719,0.860000014,0.730000019,0.74000001,1,0.77924341,1,1,0.783333361,1
704,0.872661054,0.513513505,0.657224536,0.860000014,0.439999998,0.74000001,1,0.793967843,1,1,0.817777753,1
705,0.872141361,0.617723584,0.657224596,0.860000014,0.730000019,0.74000001,1,0.805466592,1.000000119,1,0.778888881,1
706,0.87292099,0.618503213,0.656704783,0.860000014,0.74000001,0.74000001,1,0.813655555,1,1,0.792222202,1
707,0.872141302,0.604729772,0.656185091,0.860000014,0.720000029,0.74000001,1,0.807961047,1.000000119,1,0.832222223,1
708,0.872141302,0.595893979,0.658004105,0.860000014,0.74000001,0.74000001,1,0.788632631,1.000000119,1,0.835555553,1
709,0.872141361,0.613045692,0.657744229,0.860000014,0.74000001,0.74000001,1,0.824484348,1,1,0.827777803,1
710,0.872661054,0.629677773,0.658004165,0.860000014,0.74000001,0.74000001,1,0.818062127,1,1,0.851111114,1
711,0.873180807,0.649688184,0.658004224,0.860000014,0.75,0.74000001,1,0.809785783,0.99999994,1,0.833333313,1
712,0.872401178,0.634615481,0.65696466,0.860000014,0.75,0.74000001,1,0.810329378,1,1,0.865555584,1
713,0.87292093,0.6262995,0.657484412,0.860000014,0.75,0.74000001,1,0.789001465,0.99999994,1,0.795555532,1
714,0.872141302,0.616943836,0.656704783,0.860000014,0.74000001,0.74000001,1,0.782368898,0.99999994,1,0.844444454,1
715,0.872661114,0.65904367,0.658004224,0.860000014,0.779999971,0.74000001,1,0.793107271,0.99999994,1,0.798888862,1
716,0.873180807,0.663981199,0.657744288,0.860000014,0.779999971,0.74000001,1,0.810937703,1,1,0.856666684,1
717,0.87292099,0.641112268,0.659303606,0.860000014,0.25999999,0.74000001,1,0.821255505,1,1,0.851111114,1
718,0.872141302,0.651767135,0.660343051,0.860000014,0.779999971,0.74000001,1,0.804783881,1,1,0.838888884,1
719,0.87292093,0.629937708,0.661382556,0.860000014,0.75,0.74000001,1,0.814283133,1,1,0.810000002,1
720,0.872661054,0.634355545,0.660602987,0.860000014,0.75999999,0.720000029,1,0.794734657,1,1,0.847777784,1
721,0.872141361,0.63539505,0.660083175,0.860000014,0.75,0.730000019,1,0.818126798,1,1,0.816666663,1
722,0.873700559,0.668399155,0.660862803,0.860000014,0.280000001,0.720000029,1,0.822323263,1,1,0.838888884,1
723,0.872661054,0.614605069,0.66112268,0.860000014,0.75,0.730000019,1,0.811523318,1,1,0.822222233,1
724,0.89033252,0.613565445,0.660343051,0.839999974,0.75,0.730000019,0.99348706,0.809300482,1,0.99666667,0.810000002,1
725,0.854989529,0.61876303,0.660862863,0.839999974,0.75,0.720000029,0.959932506,0.819149196,1,0.925555527,0.813333333,1
726,0.885394931,0.606548905,0.660862863,0.879999995,0.74000001,0.75,0.981040418,0.819844842,1,0.965555549,0.843333304,1
727,0.841476023,0.609407485,0.66112268,0.829999983,0.74000001,0.74000001,0.996486366,0.818450332,1,0.98888886,0.845555544,1
728,0.889552951,0.613825321,0.662162304,0.870000005,0.74000001,0.730000019,0.999472737,0.807356119,1,0.9911111,0.872222245,1
729,0.886434436,0.595374227,0.661122739,0.870000005,0.74000001,0.74000001,0.998605549,0.814778209,1,0.98888886,0.850000024,1
730,0.907484353,0.677494705,0.657224596,0.879999995,0.74000001,0.74000001,0.998935461,0.821300685,1,0.99333334,0.848888874,1
731,0.895530105,0.600571752,0.660083234,0.860000014,0.730000019,0.74000001,0.999993503,0.804593027,0.99999994,0.99888891,0.837777793,1
732,0.879677773,0.629677773,0.660602987,0.870000005,0.74000001,0.75999999,1,0.819372356,1,1,0.802222252,1
733,0.879937649,0.635914743,0.660083294,0.870000005,0.74000001,0.74000001,1,0.808304071,1,1,0.791111112,1
734,0.880717278,0.637733996,0.648128927,0.870000005,0.75,0.769999981,1,0.828247249,1,1,0.865555584,1
735,0.865124702,0.607068658,0.660602987,0.870000005,0.74000001,0.75,1,0.820692539,0.99999994,1,0.814444423,1
736,0.849532247,0.649688184,0.661122799,0.870000005,0.629999995,0.75,1,0.813532531,1,1,0.805555582,1
737,0.849532127,0.646049917,0.659563541,0.870000005,0.75999999,0.75,1,0.815528691,1,1,0.828888893,1
738,0.849532247,0.648128927,0.644750595,0.870000005,0.75999999,0.75999999,1,0.828638732,1,1,0.868888915,1
739,0.849532247,0.685291052,0.644230843,0.870000005,0.75999999,0.75,1,0.825946867,1,1,0.843333304,1
740,0.849532127,0.696465731,0.642151892,0.870000005,0.790000021,0.74000001,0.99999994,0.793469667,1,1,0.822222233,1
741,0.849532127,0.670218408,0.662422061,0.870000005,0.75999999,0.75999999,0.99999994,0.796222985,1,1,0.818888903,1
742,0.849532127,0.624220431,0.620062351,0.870000005,0.74000001,0.529999971,1,0.794640779,0.922223568,1,0.810000002,0.882222235
743,0.849532127,0.621881545,0.692307651,0.870000005,0.730000019,0.699999988,1,0.807255685,0.747083247,1,0.829999983,0.678888917
744,0.849532127,0.579781771,0.667099774,0.870000005,0.25999999,0.709999979,1,0.817770958,0.915516496,1,0.823333323,0.831111133
745,0.849532127,0.59927237,0.661382556,0.870000005,0.720000029,0.629999995,1,0.819922447,0.955483794,1,0.812222242,0.892222226
746,0.849532127,0.493763059,0.646309793,0.870000005,0.730000019,0.730000019,1,0.814707041,0.970790505,1,0.816666663,0.904444456
747,0.849532127,0.636434555,0.637733877,0.870000005,0.75,0.75,1,0.812040925,0.985854685,1,0.850000024,0.937777758
748,0.844594538,0.640072882,0.680353343,0.879999995,0.75,0.75999999,1,0.815357268,0.995004535,1,0.832222223,0.966666639
749,0.844334722,0.649428308,0.668399155,0.879999995,0.75,0.75,0.99999994,0.813930452,0.995687187,1,0.873333335,0.973333359
750,0.844334722,0.629937649,0.644490719,0.879999995,0.75,0.74000001,0.99999994,0.822119355,0.999058485,1,0.853333354,0.986666679
751,0.844334722,0.643451154,0.670478165,0.879999995,0.730000019,0.74000001,0.99999994,0.806708992,0.999737978,1,0.810000002,0.98777777
752,0.844334722,0.641372144,0.667879343,0.879999995,0.74000001,0.699999988,1,0.81504339,0.999757409,1,0.834444463,0.99333334
753,0.844334722,0.667879462,0.653846145,0.879999995,0.75,0.720000029,1,0.831230283,0.999317288,1,0.842222214,0.99555558
754,0.844334722,0.636434615,0.682172537,0.879999995,0.75999999,0.75999999,1,0.803845584,0.999896586,1,0.868888915,0.99555558
755,0.844334722,0.690488577,0.702442825,0.879999995,0.75,0.74000001,1,0.804262936,0.999987066,1,0.826666653,0.99888891
756,0.844334722,0.582380474,0.673856556,0.879999995,0.74000001,0.75999999,1,0.77955389,0.999967635,1,0.73888886,0.99888891
757,0.844334722,0.679313898,0.668139398,0.879999995,0.790000021,0.75,1,0.746248424,1.000000119,1,0.805555582,1
758,0.844334662,0.701923192,0.678794265,0.879999995,0.75999999,0.769999981,1,0.778541386,1.000000119,1,0.804444432,1
759,0.844334662,0.663981259,0.680613399,0.879999995,0.75,0.75999999,1,0.793382227,1.000000119,1,0.779999971,1
760,0.844334662,0.623180926,0.682432413,0.879999995,0.74000001,0.769999981,1,0.803826272,0.99999994,1,0.803333342,1
761,0.844334722,0.687889934,0.691528082,0.879999995,0.720000029,0.75999999,1,0.80491662,1,1,0.853333354,1
762,0.844334722,0.662681997,0.682172537,0.870000005,0.75999999,0.75999999,1,0.80367738,1,1,0.812222242,1
763,0.844334722,0.597453237,0.684251428,0.870000005,0.74000001,0.75999999,1,0.835154891,1,1,0.825555563,1
764,0.844334722,0.633835733,0.685550928,0.870000005,0.730000019,0.75999999,1,0.841816604,1,1,0.868888915,1
765,0.839397073,0.633056104,0.681652725,0.870000005,0.25999999,0.75999999,1,0.83090353,1,1,0.866666675,1
766,0.844334722,0.648388743,0.686850309,0.870000005,0.25999999,0.75999999,1,0.809582055,0.99999994,1,0.824444473,1
767,0.839916825,0.660343051,0.68477124,0.870000005,0.730000019,0.75999999,1,0.825461507,1.000000119,1,0.839999974,1
768,0.839397132,0.653846145,0.681132972,0.870000005,0.75999999,0.75999999,1,0.83655256,1.000000119,1,0.829999983,1
769,0.839397073,0.60343045,0.684511483,0.870000005,0.75,0.75,1,0.820783138,1.000000119,1,0.819999993,1
770,0.839916825,0.647609174,0.689708948,0.879999995,0.75,0.769999981,1,0.827056587,1.000000119,1,0.839999974,1
771,0.839397132,0.614085257,0.688929319,0.870000005,0.75,0.75,1,0.831359684,1,1,0.868888915,1
772,0.842515647,0.641112328,0.687629998,0.870000005,0.709999979,0.75999999,1,0.820718348,1,1,0.862222195,1
773,0.839397073,0.637733996,0.688409626,0.870000005,0.75,0.75999999,1,0.821763396,0.99999994,1,0.865555584,1
774,0.839916766,0.600571811,0.693087399,0.879999995,0.75999999,0.75999999,1,0.806922495,0.99999994,1,0.828888893,1
775,0.841476083,0.60758841,0.691008329,0.879999995,0.74000001,0.75,1,0.826192796,1,1,0.862222195,1
776,0.841476142,0.611226678,0.689449072,0.879999995,0.730000019,0.75999999,1,0.818971276,1,1,0.868888915,1
777,0.84303534,0.620322287,0.695426166,0.879999995,0.709999979,0.75,1,0.800545514,1,1,0.842222214,1
778,0.841216207,0.603170514,0.690228641,0.870000005,0.699999988,0.75,1,0.811846852,1,1,0.819999993,1
779,0.841476083,0.667619526,0.692827463,0.870000005,0.74000001,0.75,1,0.80801934,1,1,0.824444473,1
780,0.841995776,0.671257913,0.689448893,0.870000005,0.790000021,0.75999999,1,0.809837699,1,1,0.796666682,1
781,0.844074845,0.680873156,0.6985448,0.870000005,0.75999999,0.75,1,0.825361252,1.000000119,1,0.816666663,1
782,0.842515588,0.636434555,0.69516629,0.870000005,0.779999971,0.75,1,0.831589401,1,1,0.870000005,1
783,0.84095639,0.659303546,0.696725547,0.870000005,0.75,0.75,1,0.837759435,1,1,0.845555544,1
784,0.8430354,0.657224596,0.695426226,0.870000005,0.75,0.74000001,1,0.82948643,1,1,0.835555553,1
785,0.844074845,0.653326273,0.692567527,0.870000005,0.709999979,0.730000019,1,0.848018944,1.000000119,1,0.846666694,1
786,0.84303534,0.659303546,0.699064434,0.870000005,0.769999981,0.75,1,0.841897428,1,1,0.864444435,1
787,0.8430354,0.670478106,0.697765112,0.870000005,0.769999981,0.75999999,1,0.839668334,1,1,0.845555544,1
788,0.843555093,0.68061322,0.699064553,0.870000005,0.769999981,0.74000001,1,0.850374401,1,1,0.863333344,1
789,0.850571752,0.675935566,0.685291111,0.870000005,0.74000001,0.74000001,1,0.837364614,1,1,0.877777755,1
790,0.845634103,0.658264041,0.699064493,0.879999995,0.75999999,0.730000019,1,0.855861545,1.000000119,1,0.858888865,1
791,0.850571811,0.659823298,0.681652904,0.870000005,0.730000019,0.75,1,0.834841013,0.99999994,1,0.817777753,1
792,0.850051999,0.638773382,0.687630057,0.870000005,0.75,0.74000001,1,0.837510288,0.99999994,1,0.76444447,1
793,0.843555093,0.587058246,0.688149691,0.870000005,0.670000017,0.75,1,0.828894258,1,1,0.860000014,1
794,0.849532187,0.583419979,0.69932431,0.870000005,0.730000019,0.74000001,1,0.832605362,1,1,0.871111095,1
795,0.853430271,0.589657009,0.689968765,0.870000005,0.720000029,0.75,1,0.83349508,1,1,0.844444454,1
796,0.84719336,0.63331598,0.7097193,0.879999995,0.720000029,0.639999986,1,0.848575354,0.950041711,1,0.832222223,0.910000026
797,0.844074845,0.644230783,0.778326392,0.870000005,0.720000029,0.75,1,0.818110585,0.888558865,1,0.874444425,0.822222233
798,0.850051999,0.653846145,0.696205854,0.870000005,0.720000029,0.699999988,1,0.836782336,0.971424639,1,0.861111104,0.905555546
799,0.848492742,0.670478165,0.715436578,0.889999986,0.75,0.689999998,1,0.842544556,0.995337725,1,0.816666663,0.970000029
800,0.891891897,0.647089422,0.702442765,0.870000005,0.25999999,0.769999981,0.999974072,0.829059362,0.99907136,0.99777776,0.841111124,0.98777777
801,0.856029153,0.649168372,0.683212101,0.850000024,0.730000019,0.74000001,0.954005122,0.837707579,1,0.914444447,0.836666644,0.99777776
802,0.874740124,0.658783793,0.694126844,0.860000014,0.75,0.75,0.980574548,0.828405738,1.000000119,0.938888907,0.867777765,1
803,0.866424024,0.651507199,0.6860708,0.879999995,0.74000001,0.74000001,0.997485995,0.827939868,1.000000119,0.986666679,0.873333335,1
804,0.872661114,0.648648679,0.692047775,0.899999976,0.75,0.74000001,0.998922527,0.833365679,1,0.99444443,0.878888905,1
805,0.885914803,0.655665278,0.694126844,0.889999986,0.75,0.75,0.999935329,0.850251377,0.99999994,0.99555558,0.864444435,1
806,0.886174619,0.627858579,0.700103879,0.879999995,0.730000019,0.75,1,0.836921394,0.99999994,0.99888891,0.824444473,1
807,0.871621549,0.628118515,0.691527963,0.879999995,0.720000029,0.74000001,1.000000119,0.84740746,0.99999994,1,0.797777772,1
808,0.872141302,0.576143444,0.692307651,0.889999986,0.620000005,0.74000001,1,0.833453,0.99999994,1,0.836666644,1
809,0.871621549,0.570426166,0.693347096,0.879999995,0.680000007,0.75,1,0.846074402,1,1,0.868888915,1
810,0.872141421,0.582120597,0.694126904,0.889999986,0.689999998,0.75999999,1,0.836630225,0.99999994,1,0.842222214,1
811,0.871621668,0.606548846,0.69724524,0.879999995,0.709999979,0.75999999,1,0.833271921,1,1,0.877777755,1
812,0.871621728,0.594334781,0.696985483,0.889999986,0.730000019,0.75999999,1,0.846103549,1.000000119,1,0.875555575,1
813,0.871621609,0.61252594,0.697505176,0.889999986,0.709999979,0.75999999,1,0.847436547,0.99999994,1,0.877777755,1
