Epoch,LLDLwFW_valacc,LLDLwoFW_valacc,DenseModel_valacc,LLDLwFW_trainacc,LLDLwoFW_trainacc,DenseModel_trainacc,LLDLwFW_v1_valacc,LLDLwFW_v1_trainacc
1711,0.879999995,0.660000026,0.74000001,1,0.74555558,1,0.829999983,1
1712,0.879999995,0.680000007,0.75,1,0.75222224,1,0.829999983,1
1713,0.879999995,0.680000007,0.75,1,0.73888886,1,0.829999983,1
1714,0.879999995,0.680000007,0.75,1,0.75999999,1,0.839999974,1
1715,0.879999995,0.589999974,0.75,1,0.75,1,0.819999993,1
1716,0.879999995,0.660000026,0.75,1,0.7411111,1,0.839999974,1
1717,0.879999995,0.589999974,0.699999988,1,0.736666679,0.9911111,0.829999983,1
1718,0.879999995,0.689999998,0.699999988,1,0.705555558,0.733333349,0.819999993,1
1719,0.879999995,0.589999974,0.74000001,1,0.774444461,0.876666665,0.819999993,1
1720,0.879999995,0.680000007,0.75999999,1,0.73777777,0.921111107,0.829999983,1
1721,0.879999995,0.589999974,0.75,1,0.76111114,0.953333318,0.829999983,1
1722,0.879999995,0.660000026,0.779999971,1,0.7588889,0.978888869,0.850000024,1
1723,0.879999995,0.670000017,0.769999981,1,0.763333321,0.99000001,0.839999974,0.945555568
1724,0.879999995,0.670000017,0.769999981,1,0.767777801,1,0.819999993,0.953333318
1725,0.879999995,0.670000017,0.75999999,1,0.772222221,1,0.850000024,0.983333349
1726,0.879999995,0.649999976,0.769999981,1,0.75222224,1,0.860000014,0.99888891
1727,0.879999995,0.589999974,0.75999999,1,0.75777775,1,0.860000014,0.99888891
1728,0.879999995,0.600000024,0.75999999,1,0.74777776,1,0.860000014,1
1729,0.879999995,0.670000017,0.75999999,1,0.76111114,1,0.860000014,1
1730,0.879999995,0.670000017,0.75999999,1,0.771111131,1,0.860000014,1
1731,0.879999995,0.660000026,0.75999999,1,0.778888881,1,0.860000014,1
1732,0.879999995,0.660000026,0.75999999,1,0.763333321,1,0.860000014,1
1733,0.879999995,0.660000026,0.75999999,1,0.74000001,1,0.860000014,1
1734,0.879999995,0.660000026,0.75999999,1,0.777777791,1,0.860000014,1
1735,0.879999995,0.600000024,0.75999999,1,0.775555551,1,0.860000014,1
1736,0.879999995,0.639999986,0.75999999,1,0.782222211,1,0.860000014,1
1737,0.879999995,0.660000026,0.75999999,1,0.778888881,1,0.860000014,1
1738,0.879999995,0.660000026,0.75999999,1,0.734444439,1,0.860000014,1
1739,0.879999995,0.660000026,0.75999999,1,0.793333352,1,0.860000014,1
1740,0.879999995,0.600000024,0.75999999,1,0.785555542,1,0.860000014,1
1741,0.870000005,0.660000026,0.75999999,1,0.736666679,1,0.860000014,1
1742,0.870000005,0.660000026,0.75999999,1,0.778888881,1,0.860000014,1
1743,0.870000005,0.660000026,0.75999999,1,0.767777801,1,0.860000014,1
1744,0.870000005,0.639999986,0.75999999,1,0.74888891,1,0.860000014,1
1745,0.870000005,0.639999986,0.75999999,1,0.796666682,1,0.860000014,1
1746,0.870000005,0.680000007,0.75999999,1,0.795555532,1,0.850000024,1
1747,0.870000005,0.629999995,0.75,1,0.777777791,1,0.850000024,1
1748,0.870000005,0.670000017,0.75,1,0.76444447,1,0.850000024,1
1749,0.870000005,0.579999983,0.75999999,1,0.75444442,1,0.850000024,1
1750,0.870000005,0.689999998,0.75,1,0.787777781,1,0.850000024,1
1751,0.870000005,0.670000017,0.75999999,1,0.783333361,1,0.850000024,1
1752,0.879999995,0.670000017,0.75,1,0.76111114,1,0.850000024,1
1753,0.839999974,0.670000017,0.75,0.931111097,0.769999981,1,0.850000024,1
1754,0.860000014,0.689999998,0.75999999,0.936666667,0.772222221,1,0.850000024,1
1755,0.889999986,0.579999983,0.75999999,0.971111119,0.74333334,1,0.850000024,1
1756,0.899999976,0.689999998,0.75,0.99000001,0.769999981,1,0.850000024,1
1757,0.899999976,0.579999983,0.75999999,0.99888891,0.802222252,1,0.850000024,1
1758,0.899999976,0.689999998,0.75999999,0.99888891,0.790000021,1,0.850000024,1
1759,0.899999976,0.670000017,0.75999999,0.99888891,0.785555542,1,0.850000024,1
1760,0.899999976,0.579999983,0.75999999,0.99888891,0.76111114,1,0.850000024,1
1761,0.899999976,0.689999998,0.75999999,1,0.76222223,1,0.850000024,1
1762,0.899999976,0.689999998,0.75999999,1,0.781111121,1,0.850000024,1
1763,0.899999976,0.689999998,0.75,1,0.790000021,1,0.850000024,1
1764,0.899999976,0.670000017,0.75999999,1,0.786666691,1,0.850000024,1
1765,0.899999976,0.689999998,0.75,1,0.800000012,1,0.850000024,1
1766,0.899999976,0.689999998,0.75999999,1,0.775555551,1,0.850000024,1
1767,0.899999976,0.689999998,0.75,1,0.792222202,1,0.850000024,1
1768,0.899999976,0.670000017,0.75,1,0.774444461,1,0.850000024,1
1769,0.899999976,0.689999998,0.75,1,0.791111112,1,0.850000024,1
1770,0.899999976,0.689999998,0.75,1,0.768888891,1,0.850000024,1
1771,0.899999976,0.579999983,0.74000001,1,0.787777781,1,0.850000024,1
1772,0.899999976,0.720000029,0.75,1,0.793333352,1,0.850000024,1
1773,0.899999976,0.689999998,0.680000007,1,0.74444443,0.802222252,0.850000024,1
1774,0.899999976,0.689999998,0.709999979,1,0.778888881,0.857777774,0.850000024,1
1775,0.899999976,0.689999998,0.709999979,1,0.75222224,0.921111107,0.850000024,1
1776,0.899999976,0.689999998,0.709999979,1,0.76222223,0.964444458,0.850000024,1
1777,0.899999976,0.629999995,0.720000029,1,0.794444442,0.99222225,0.850000024,1
1778,0.899999976,0.689999998,0.74000001,1,0.790000021,0.99888891,0.850000024,1
1779,0.899999976,0.689999998,0.74000001,1,0.75999999,0.99888891,0.850000024,1
1780,0.899999976,0.689999998,0.74000001,1,0.767777801,1,0.850000024,1
1781,0.899999976,0.689999998,0.75,1,0.788888872,1,0.850000024,1
1782,0.899999976,0.689999998,0.74000001,1,0.790000021,1,0.850000024,1
1783,0.899999976,0.629999995,0.730000019,1,0.783333361,1,0.850000024,1
1784,0.899999976,0.689999998,0.730000019,1,0.773333311,1,0.850000024,1
1785,0.899999976,0.689999998,0.720000029,1,0.797777772,1,0.850000024,1
1786,0.899999976,0.629999995,0.720000029,1,0.779999971,1,0.850000024,1
1787,0.899999976,0.689999998,0.720000029,1,0.769999981,1,0.850000024,1
1788,0.899999976,0.689999998,0.720000029,1,0.790000021,1,0.850000024,1
1789,0.899999976,0.689999998,0.720000029,1,0.787777781,1,0.850000024,1
1790,0.899999976,0.689999998,0.730000019,1,0.74666667,1,0.850000024,1
1791,0.899999976,0.75999999,0.730000019,1,0.73777777,1,0.850000024,1
1792,0.899999976,0.629999995,0.730000019,1,0.75444442,1,0.850000024,1
1793,0.899999976,0.689999998,0.730000019,1,0.778888881,1,0.850000024,1
1794,0.899999976,0.689999998,0.730000019,1,0.794444442,1,0.850000024,1
1795,0.899999976,0.689999998,0.730000019,1,0.790000021,1,0.850000024,1
1796,0.899999976,0.689999998,0.730000019,1,0.781111121,1,0.850000024,1
1797,0.899999976,0.689999998,0.720000029,1,0.765555561,1,0.839999974,1
1798,0.899999976,0.689999998,0.730000019,1,0.795555532,1,0.850000024,1
1799,0.899999976,0.689999998,0.74000001,1,0.732222199,1,0.850000024,1
1800,0.899999976,0.689999998,0.74000001,1,0.784444451,1,0.839999974,1
1801,0.899999976,0.689999998,0.720000029,1,0.803333342,1,0.850000024,1
1802,0.899999976,0.74000001,0.74000001,1,0.73777777,1,0.850000024,1
1803,0.899999976,0.689999998,0.730000019,1,0.75666666,1,0.850000024,1
1804,0.899999976,0.689999998,0.730000019,1,0.792222202,1,0.810000002,0.978888869
1805,0.899999976,0.649999976,0.730000019,1,0.76222223,1,0.850000024,0.939999998
1806,0.899999976,0.699999988,0.730000019,1,0.768888891,1,0.850000024,0.982222199
1807,0.899999976,0.689999998,0.720000029,1,0.774444461,1,0.860000014,0.99888891
1808,0.899999976,0.649999976,0.720000029,1,0.776666641,1,0.879999995,0.99888891
1809,0.899999976,0.709999979,0.730000019,1,0.74555558,1,0.870000005,1
1810,0.899999976,0.699999988,0.730000019,1,0.75666666,1,0.870000005,1
1811,0.899999976,0.699999988,0.730000019,1,0.776666641,1,0.870000005,1
1812,0.899999976,0.649999976,0.74000001,1,0.734444439,1,0.870000005,1
1813,0.899999976,0.720000029,0.730000019,1,0.783333361,1,0.870000005,1
1814,0.899999976,0.680000007,0.74000001,1,0.692222238,1,0.870000005,1
1815,0.899999976,0.680000007,0.74000001,1,0.76444447,1,0.870000005,1
1816,0.899999976,0.670000017,0.74000001,1,0.777777791,1,0.870000005,1
1817,0.899999976,0.660000026,0.74000001,1,0.790000021,1,0.870000005,1
1818,0.899999976,0.670000017,0.74000001,1,0.771111131,1,0.870000005,1
1819,0.899999976,0.680000007,0.74000001,1,0.763333321,1,0.870000005,1
1820,0.899999976,0.680000007,0.74000001,1,0.785555542,1,0.870000005,1
1821,0.899999976,0.680000007,0.75,1,0.75111109,1,0.870000005,1
1822,0.899999976,0.680000007,0.730000019,1,0.790000021,1,0.870000005,1
1823,0.899999976,0.75,0.75,1,0.763333321,1,0.870000005,1
1824,0.899999976,0.680000007,0.74000001,1,0.778888881,1,0.870000005,1
1825,0.899999976,0.680000007,0.75,1,0.781111121,1,0.870000005,1
1826,0.899999976,0.680000007,0.730000019,1,0.76111114,1,0.879999995,1
1827,0.899999976,0.680000007,0.75,1,0.774444461,1,0.879999995,1
1828,0.899999976,0.680000007,0.579999983,1,0.717777789,0.802222252,0.879999995,1
1829,0.899999976,0.680000007,0.600000024,1,0.771111131,0.672222197,0.879999995,1
1830,0.899999976,0.680000007,0.600000024,1,0.778888881,0.74888891,0.879999995,1
1831,0.899999976,0.680000007,0.529999971,1,0.773333311,0.74666667,0.879999995,1
1832,0.889999986,0.680000007,0.610000014,1,0.768888891,0.784444451,0.879999995,1
1833,0.889999986,0.649999976,0.639999986,1,0.75333333,0.796666682,0.879999995,1
1834,0.889999986,0.680000007,0.709999979,1,0.75555557,0.841111124,0.879999995,1
1835,0.889999986,0.670000017,0.610000014,1,0.769999981,0.866666675,0.879999995,1
1836,0.889999986,0.680000007,0.629999995,1,0.75111109,0.867777765,0.879999995,1
1837,0.889999986,0.660000026,0.75,1,0.767777801,0.876666665,0.879999995,1
1838,0.889999986,0.689999998,0.75999999,1,0.782222211,0.914444447,0.879999995,1
1839,0.889999986,0.689999998,0.709999979,1,0.75666666,0.937777758,0.879999995,1
1840,0.910000026,0.689999998,0.75,1,0.777777791,0.943333328,0.870000005,1
1841,0.800000012,0.689999998,0.75,0.954444468,0.76444447,0.946666658,0.870000005,1
1842,0.839999974,0.689999998,0.709999979,0.916666687,0.787777781,0.934444427,0.870000005,1
1843,0.879999995,0.689999998,0.75999999,0.99333334,0.787777781,0.954444468,0.870000005,1
1844,0.879999995,0.689999998,0.709999979,0.99777776,0.793333352,0.977777779,0.870000005,1
1845,0.879999995,0.689999998,0.769999981,0.99888891,0.779999971,0.986666679,0.870000005,1
1846,0.879999995,0.689999998,0.75,1,0.787777781,0.980000019,0.879999995,1
1847,0.879999995,0.689999998,0.769999981,1,0.790000021,0.967777789,0.879999995,1
1848,0.879999995,0.74000001,0.74000001,1,0.736666679,0.978888869,0.879999995,1
1849,0.879999995,0.74000001,0.730000019,1,0.74333334,0.986666679,0.879999995,1
1850,0.879999995,0.74000001,0.75,1,0.74333334,0.99555558,0.879999995,1
1851,0.879999995,0.74000001,0.74000001,1,0.74333334,0.99666667,0.879999995,1
1852,0.879999995,0.74000001,0.74000001,1,0.74333334,0.99777776,0.879999995,1
1853,0.879999995,0.74000001,0.75,1,0.74333334,0.99888891,0.879999995,1
1854,0.879999995,0.74000001,0.720000029,1,0.74333334,1,0.879999995,1
1855,0.879999995,0.74000001,0.75999999,1,0.74333334,0.99888891,0.879999995,1
1856,0.879999995,0.74000001,0.75,1,0.74333334,1,0.879999995,1
1857,0.889999986,0.74000001,0.75999999,1,0.74333334,1,0.879999995,1
1858,0.889999986,0.74000001,0.75999999,1,0.74333334,1,0.879999995,1
1859,0.889999986,0.74000001,0.75999999,1,0.74333334,1,0.879999995,1
1860,0.889999986,0.74000001,0.769999981,1,0.74333334,1,0.879999995,1
1861,0.889999986,0.74000001,0.75999999,1,0.74333334,1,0.879999995,1
1862,0.889999986,0.74000001,0.75999999,1,0.74333334,1,0.879999995,1
1863,0.889999986,0.74000001,0.75999999,1,0.74333334,1,0.879999995,1
1864,0.889999986,0.74000001,0.75999999,1,0.74333334,1,0.879999995,1
1865,0.889999986,0.74000001,0.75,1,0.74333334,1,0.879999995,1
1866,0.889999986,0.74000001,0.769999981,1,0.74333334,1,0.879999995,1
1867,0.889999986,0.74000001,0.769999981,1,0.74333334,1,0.870000005,1
1868,0.889999986,0.74000001,0.769999981,1,0.74333334,1,0.870000005,1
1869,0.889999986,0.74000001,0.769999981,1,0.74333334,1,0.870000005,1
1870,0.889999986,0.74000001,0.769999981,1,0.74333334,1,0.870000005,1
1871,0.889999986,0.74000001,0.769999981,1,0.74333334,1,0.870000005,1
1872,0.889999986,0.74000001,0.769999981,1,0.74333334,1,0.860000014,1
1873,0.889999986,0.74000001,0.769999981,1,0.74333334,1,0.860000014,1
1874,0.889999986,0.74000001,0.769999981,1,0.74333334,1,0.860000014,1
1875,0.889999986,0.74000001,0.769999981,1,0.74333334,1,0.860000014,1
1876,0.889999986,0.74000001,0.769999981,1,0.74333334,1,0.870000005,1
1877,0.889999986,0.74000001,0.75999999,1,0.694444418,1,0.860000014,1
1878,0.889999986,0.74000001,0.779999971,1,0.74333334,1,0.860000014,1
1879,0.889999986,0.74000001,0.769999981,1,0.74333334,1,0.850000024,1
1880,0.889999986,0.74000001,0.75999999,1,0.74333334,1,0.850000024,1
1881,0.889999986,0.74000001,0.75999999,1,0.74333334,1,0.850000024,1
1882,0.889999986,0.74000001,0.75,1,0.74333334,1,0.829999983,0.975555539
1883,0.889999986,0.74000001,0.779999971,1,0.74333334,1,0.879999995,0.947777748
1884,0.889999986,0.74000001,0.75999999,1,0.74333334,1,0.860000014,0.958888888
1885,0.889999986,0.74000001,0.779999971,1,0.74333334,1,0.870000005,0.99666667
1886,0.889999986,0.74000001,0.75,1,0.74333334,1,0.870000005,0.99777776
1887,0.889999986,0.74000001,0.779999971,1,0.74333334,1,0.860000014,1
1888,0.889999986,0.74000001,0.75,1,0.74333334,1,0.860000014,1
1889,0.889999986,0.74000001,0.769999981,1,0.74333334,1,0.860000014,1
1890,0.889999986,0.74000001,0.790000021,1,0.74333334,1,0.860000014,1
1891,0.889999986,0.74000001,0.730000019,1,0.74333334,0.783333361,0.860000014,1
1892,0.889999986,0.74000001,0.689999998,1,0.74333334,0.868888915,0.860000014,1
1893,0.889999986,0.74000001,0.75,1,0.74333334,0.927777767,0.860000014,1
1894,0.889999986,0.74000001,0.75,1,0.74333334,0.978888869,0.860000014,1
1895,0.889999986,0.74000001,0.74000001,1,0.74333334,0.986666679,0.850000024,1
1896,0.889999986,0.74000001,0.74000001,1,0.74333334,1,0.850000024,1
1897,0.889999986,0.74000001,0.709999979,1,0.74333334,1,0.860000014,1
1898,0.889999986,0.74000001,0.720000029,1,0.74333334,1,0.860000014,1
1899,0.889999986,0.74000001,0.709999979,1,0.74333334,1,0.850000024,1
1900,0.889999986,0.74000001,0.709999979,1,0.74333334,1,0.850000024,1
1901,0.889999986,0.74000001,0.709999979,1,0.74333334,1,0.850000024,1
1902,0.889999986,0.74000001,0.709999979,1,0.74333334,1,0.860000014,1
1903,0.889999986,0.74000001,0.720000029,1,0.74333334,1,0.860000014,1
1904,0.889999986,0.74000001,0.730000019,1,0.74333334,1,0.860000014,1
1905,0.889999986,0.74000001,0.730000019,1,0.74333334,1,0.860000014,1
1906,0.889999986,0.74000001,0.730000019,1,0.74333334,1,0.850000024,1
1907,0.889999986,0.74000001,0.74000001,1,0.74333334,1,0.850000024,1
1908,0.889999986,0.74000001,0.74000001,1,0.74333334,1,0.850000024,1
1909,0.889999986,0.74000001,0.74000001,1,0.74333334,1,0.850000024,1
1910,0.889999986,0.74000001,0.75,1,0.74333334,1,0.850000024,1
1911,0.889999986,0.74000001,0.75,1,0.74333334,1,0.850000024,1
1912,0.889999986,0.74000001,0.75,1,0.74333334,1,0.850000024,1
1913,0.889999986,0.74000001,0.74000001,1,0.74333334,1,0.850000024,1
1914,0.889999986,0.74000001,0.75,1,0.74333334,1,0.850000024,1
1915,0.889999986,0.74000001,0.75,1,0.74333334,1,0.850000024,1
1916,0.889999986,0.74000001,0.75,1,0.74333334,1,0.850000024,1
1917,0.889999986,0.74000001,0.75,1,0.74333334,1,0.850000024,1
1918,0.889999986,0.74000001,0.75,1,0.74333334,1,0.850000024,1
1919,0.889999986,0.74000001,0.75,1,0.74333334,1,0.850000024,1
1920,0.889999986,0.74000001,0.74000001,1,0.74333334,1,0.850000024,1
1921,0.889999986,0.74000001,0.75,1,0.74333334,1,0.850000024,1
1922,0.889999986,0.74000001,0.75,1,0.74333334,1,0.850000024,1
1923,0.889999986,0.74000001,0.75,1,0.74333334,1,0.850000024,1
1924,0.889999986,0.74000001,0.75,1,0.74333334,1,0.850000024,1
1925,0.889999986,0.74000001,0.75,1,0.74333334,1,0.850000024,1
1926,0.889999986,0.74000001,0.75,1,0.74333334,1,0.850000024,1
1927,0.889999986,0.25999999,0.75,1,0.344444454,1,0.850000024,1
1928,0.889999986,0.25999999,0.75,1,0.25666666,1,0.850000024,1
1929,0.879999995,0.25999999,0.75,1,0.25666666,1,0.850000024,1
1930,0.899999976,0.25999999,0.75,1,0.25666666,1,0.850000024,1
1931,0.879999995,0.25999999,0.74000001,1,0.25666666,1,0.850000024,1
1932,0.889999986,0.25999999,0.74000001,1,0.25666666,1,0.850000024,1
1933,0.879999995,0.25999999,0.75,1,0.25666666,1,0.850000024,1
1934,0.879999995,0.25999999,0.74000001,1,0.25666666,1,0.850000024,1
1935,0.879999995,0.25999999,0.75,1,0.25666666,1,0.850000024,1
1936,0.879999995,0.25999999,0.75,1,0.25666666,1,0.850000024,1
1937,0.850000024,0.25999999,0.75,0.99777776,0.25666666,1,0.850000024,1
1938,0.839999974,0.25999999,0.75,0.921111107,0.25666666,1,0.850000024,1
1939,0.870000005,0.25999999,0.75,0.964444458,0.25666666,1,0.850000024,1
1940,0.860000014,0.25999999,0.75,0.978888869,0.25666666,1,0.850000024,1
1941,0.879999995,0.25999999,0.75,0.98888886,0.25666666,1,0.850000024,1
1942,0.879999995,0.25999999,0.74000001,0.99777776,0.25666666,1,0.850000024,1
1943,0.879999995,0.25999999,0.75,1,0.25666666,1,0.850000024,1
1944,0.879999995,0.25999999,0.730000019,0.99777776,0.25666666,1,0.850000024,1
1945,0.860000014,0.25999999,0.75,0.99444443,0.25666666,1,0.850000024,1
1946,0.860000014,0.25999999,0.720000029,0.99777776,0.25666666,0.927777767,0.850000024,1
1947,0.860000014,0.25999999,0.620000005,0.99888891,0.25666666,0.732222199,0.850000024,1
1948,0.870000005,0.25999999,0.649999976,0.99888891,0.25666666,0.836666644,0.850000024,1
1949,0.870000005,0.25999999,0.74000001,1,0.25666666,0.925555527,0.850000024,1
1950,0.870000005,0.25999999,0.709999979,1,0.25666666,0.976666689,0.850000024,1
1951,0.870000005,0.25999999,0.74000001,1,0.25666666,0.986666679,0.850000024,1
1952,0.870000005,0.25999999,0.75999999,1,0.25666666,0.99888891,0.850000024,1
1953,0.870000005,0.25999999,0.75,1,0.25666666,0.99888891,0.850000024,1
1954,0.870000005,0.25999999,0.75999999,1,0.25666666,0.99888891,0.850000024,1
1955,0.870000005,0.25999999,0.75999999,1,0.25666666,1,0.850000024,1
1956,0.870000005,0.25999999,0.75999999,1,0.25666666,1,0.850000024,1
1957,0.870000005,0.25999999,0.75999999,1,0.25666666,1,0.850000024,1
1958,0.870000005,0.25999999,0.75999999,1,0.25666666,1,0.850000024,1
1959,0.870000005,0.25999999,0.75999999,1,0.25666666,1,0.850000024,1
1960,0.870000005,0.25999999,0.75999999,1,0.25666666,1,0.850000024,1
1961,0.870000005,0.25999999,0.75999999,1,0.25666666,1,0.850000024,1
1962,0.870000005,0.25999999,0.75999999,1,0.25666666,1,0.850000024,1
1963,0.870000005,0.25999999,0.75999999,1,0.25666666,1,0.850000024,1
1964,0.870000005,0.25999999,0.75999999,1,0.25666666,1,0.850000024,1
1965,0.870000005,0.25999999,0.75999999,1,0.25666666,1,0.850000024,0.99888891
1966,0.870000005,0.25999999,0.75999999,1,0.25666666,1,0.800000012,0.948888898
1967,0.870000005,0.25999999,0.75999999,1,0.25666666,1,0.850000024,0.947777748
1968,0.870000005,0.25999999,0.769999981,1,0.25666666,1,0.860000014,0.99555558
1969,0.870000005,0.25999999,0.75999999,1,0.25666666,1,0.850000024,0.99666667
1970,0.870000005,0.25999999,0.75999999,1,0.25666666,1,0.870000005,0.99777776
1971,0.870000005,0.25999999,0.75999999,1,0.25666666,1,0.870000005,1
1972,0.870000005,0.25999999,0.75999999,1,0.25666666,1,0.870000005,1
1973,0.870000005,0.25999999,0.75999999,1,0.25666666,1,0.870000005,1
1974,0.870000005,0.25999999,0.75999999,1,0.25666666,1,0.870000005,1
1975,0.870000005,0.25999999,0.769999981,1,0.25666666,1,0.870000005,1
1976,0.870000005,0.25999999,0.75999999,1,0.25666666,1,0.870000005,1
1977,0.870000005,0.25999999,0.75999999,1,0.25666666,1,0.870000005,1
1978,0.870000005,0.25999999,0.75999999,1,0.25666666,1,0.860000014,1
1979,0.870000005,0.25999999,0.75999999,1,0.25666666,1,0.860000014,1
1980,0.870000005,0.25999999,0.769999981,1,0.25666666,1,0.860000014,1
1981,0.870000005,0.25999999,0.75,1,0.25666666,1,0.860000014,1
1982,0.870000005,0.25999999,0.75999999,1,0.25666666,1,0.860000014,1
1983,0.870000005,0.25999999,0.769999981,1,0.25666666,1,0.860000014,1
1984,0.870000005,0.25999999,0.75,1,0.25666666,1,0.860000014,1
1985,0.870000005,0.25999999,0.75,1,0.25666666,1,0.860000014,1
1986,0.870000005,0.25999999,0.75999999,1,0.25666666,1,0.860000014,1
1987,0.870000005,0.25999999,0.769999981,1,0.25666666,1,0.860000014,1
1988,0.870000005,0.25999999,0.769999981,1,0.25666666,1,0.860000014,1
1989,0.870000005,0.25999999,0.769999981,1,0.25666666,1,0.860000014,1
1990,0.870000005,0.25999999,0.75999999,1,0.25666666,1,0.860000014,1
1991,0.870000005,0.25999999,0.75999999,1,0.25666666,1,0.860000014,1
1992,0.870000005,0.25999999,0.75999999,1,0.25666666,1,0.860000014,1
1993,0.870000005,0.25999999,0.75,1,0.25666666,1,0.860000014,1
1994,0.870000005,0.25999999,0.620000005,1,0.25666666,0.922222197,0.860000014,1
1995,0.870000005,0.25999999,0.660000026,1,0.25666666,0.854444444,0.860000014,1
1996,0.870000005,0.25999999,0.730000019,1,0.25666666,0.930000007,0.860000014,1
1997,0.870000005,0.25999999,0.689999998,1,0.25666666,0.963333309,0.860000014,1
1998,0.879999995,0.25999999,0.709999979,1,0.25666666,0.984444439,0.860000014,1
1999,0.879999995,0.25999999,0.720000029,1,0.25666666,0.99777776,0.860000014,1
